CustomerID,Age,Annual_Income,Income_Score,Membership_Years,Category,City,Rating,Days_Since_Last_Purchase,Purchase_Amount,Customer_LTV
1904,63.0,74899.52,75.44,12.0,Home,Karachi,,149.0,2009.56,6781.72
1905,,77392.89,76.09,7.0,Groceries,Islamabad,3.9,93.0,1654.32,5005.22
1906,54.0,67520.86,71.29,13.0,Home,Karachi,4.1,234.0,2306.65,8301.06
1907,39.0,72258.76,72.58,0.0,Groceries,Lahore,4.5,269.0,1380.52,5156.52
1908,27.0,82107.41,82.57,0.0,Electronics,Karachi,3.1,365.0,1920.68,6102.5
1909,37.0,47191.3,47.59,1.0,Beauty,Islamabad,3.1,27.0,1065.11,2712.58
1910,22.0,84317.29,86.32,8.0,Groceries,Lahore,5.0,130.0,1445.52,6221.0
1911,58.0,34793.93,35.95,10.0,Electronics,Karachi,4.4,105.0,1059.62,2702.02
1912,27.0,72224.1,73.11,3.0,Electronics,Karachi,,231.0,1070.23,3245.46
1913,37.0,68932.3,70.4,2.0,Groceries,Karachi,3.6,213.0,8501.216445968661,3868.71
1914,68.0,51441.55,47.79,12.0,Groceries,Lahore,3.6,350.0,1210.78,5404.02
1915,48.0,,60.93,11.0,Groceries,Karachi,,367.0,1882.8,6839.75
1916,41.0,51304.12,51.15,9.0,Home,Islamabad,4.1,309.0,849.14,3872.71
1917,46.0,,41.03,7.0,Groceries,Lahore,,79.0,1114.33,4110.28
1918,58.0,57220.48,58.38,6.0,Groceries,Lahore,3.9,16.0,1613.38,5523.58
1919,31.0,40712.25,40.75,0.0,Groceries,Lahore,4.3,359.0,1177.28,3782.43
1920,51.0,72101.54,73.27,2.0,Home,Lahore,2.2,377.0,1216.36,4181.38
1921,63.0,39698.12,37.21,13.0,Electronics,Faisalabad,3.3,100.0,1321.06,5422.15
1922,47.0,80663.49,80.64,5.0,Electronics,Karachi,4.8,18.0,1886.93,6595.36
1923,41.0,,36.33,10.0,Groceries,Lahore,4.1,272.0,1799.0,7048.47
1924,25.0,,53.32,10.0,Apparel,Lahore,1.0,235.0,858.3,3726.34
1925,30.0,51258.73,47.5,4.0,Home,Faisalabad,4.3,355.0,820.73,3116.89
1926,67.0,,94.85,3.0,Apparel,Lahore,5.0,230.0,3124.85,10133.18
1927,46.0,72266.38,69.33,10.0,,Islamabad,,304.0,1736.09,5680.68
1928,33.0,60341.86,59.57,1.0,Groceries,Lahore,5.0,314.0,490.44,3423.28
1929,39.0,,77.76,7.0,,Lahore,1.2,3.0,1566.42,4654.44
1930,48.0,18641.77,19.1,13.0,Electronics,Karachi,4.5,59.0,50.0,1985.13
1931,45.0,64051.06,60.76,10.0,Electronics,Lahore,3.7,312.0,1777.39,5823.83
1932,54.0,108945.31,107.6,11.0,Groceries,Karachi,1.6,71.0,2942.82,11846.84
1933,31.0,67911.62,64.91,1.0,Groceries,Lahore,4.1,82.0,10275.867848149168,3010.36
1934,51.0,,63.1,2.0,Groceries,Islamabad,4.7,300.0,1221.59,3618.24
1935,41.0,77058.82,77.29,4.0,Apparel,Islamabad,4.0,81.0,2070.64,6250.59
1936,66.0,,85.82,4.0,Groceries,Islamabad,4.2,59.0,1153.98,4408.47
1937,26.0,21055.73,21.94,2.0,Apparel,Lahore,3.3,5.0,50.0,372.8
1938,25.0,27988.82,29.19,14.0,Apparel,Islamabad,2.0,187.0,1028.53,4844.9
1939,42.0,,69.6,2.0,Groceries,Faisalabad,4.3,254.0,1171.59,1101.87
1940,44.0,49272.72,48.73,10.0,Groceries,Lahore,5.0,292.0,1267.91,5208.23
1941,53.0,93864.56,91.72,8.0,Apparel,Lahore,4.7,362.0,1691.79,6382.37
1942,39.0,,57.19,9.0,Apparel,Islamabad,1.9,260.0,1607.05,6779.14
1943,65.0,22440.32,19.8,3.0,Groceries,Lahore,2.3,302.0,509.11,2994.43
1944,42.0,,35.41,4.0,Groceries,Karachi,2.9,84.0,1121.75,3625.25
1945,24.0,15000.0,15.18,9.0,Apparel,Islamabad,2.3,136.0,740.16,4003.38
1946,24.0,,59.61,4.0,Apparel,Lahore,3.7,121.0,1439.66,3916.39
1947,,60855.55,66.99,10.0,Electronics,Karachi,4.1,26.0,1038.59,5318.9
1948,24.0,55661.82,52.97,0.0,Groceries,Karachi,2.4,387.0,1310.27,3374.31
1949,67.0,88735.34,88.49,1.0,Home,Lahore,4.4,96.0,1682.36,4295.5
1950,32.0,91367.44,88.52,10.0,Electronics,Islamabad,4.2,179.0,2160.71,7666.98
1951,22.0,61251.45,60.48,9.0,Home,Lahore,3.2,142.0,2004.33,8093.72
1952,33.0,18036.74,17.34,0.0,Electronics,Lahore,3.5,17.0,72.96,507.57
1953,,78580.19,80.27,13.0,Groceries,Islamabad,1.9,361.0,2632.08,10513.19
1954,40.0,77217.93,76.32,0.0,Groceries,Lahore,3.4,87.0,2122.15,5478.57
1955,58.0,71806.61,71.42,14.0,Electronics,Islamabad,3.7,40.0,2297.25,9399.47
1956,49.0,86592.55,85.73,10.0,Beauty,Lahore,3.9,136.0,1739.6,6193.2
1957,38.0,39373.78,36.57,14.0,Groceries,Karachi,4.0,57.0,472.96,3856.4
1958,51.0,109192.62,107.89,14.0,Beauty,Lahore,3.9,399.0,3175.39,11303.75
1959,68.0,43892.59,43.13,4.0,Groceries,Karachi,3.5,75.0,1082.41,4274.14
1960,39.0,81482.9,81.63,11.0,Home,Islamabad,,121.0,1771.58,7094.37
1961,25.0,,29.0,3.0,Beauty,Islamabad,4.6,108.0,1146.99,3004.91
1962,39.0,44534.18,44.06,7.0,Apparel,Faisalabad,3.6,10.0,826.06,4264.74
1963,61.0,98360.11,97.86,3.0,Electronics,Karachi,4.0,5.0,1917.54,7612.78
1964,29.0,59260.2,55.82,7.0,Apparel,Islamabad,3.5,205.0,1675.16,5363.46
1965,67.0,83478.3,84.56,13.0,Groceries,Karachi,,93.0,1744.12,5676.9
1966,48.0,70213.02,68.82,6.0,Beauty,Faisalabad,4.2,33.0,1600.47,6002.76
1967,49.0,62690.92,64.19,1.0,,Karachi,3.2,116.0,1729.47,4835.64
1968,34.0,95004.71,97.64,4.0,Groceries,Islamabad,4.0,109.0,2144.54,6806.51
1969,65.0,59793.51,59.42,11.0,Electronics,Lahore,3.7,169.0,2134.84,8029.98
1970,19.0,25823.76,23.78,7.0,Apparel,Karachi,3.4,396.0,1249.92,4067.92
1971,33.0,47328.72,47.3,8.0,Beauty,Islamabad,,122.0,1269.67,4632.38
1972,39.0,77126.22,77.82,6.0,Electronics,Lahore,,281.0,847.83,3710.74
1973,42.0,73701.2,73.07,4.0,Apparel,Lahore,2.2,307.0,1191.72,5492.12
1974,42.0,30524.72,29.4,8.0,Beauty,Faisalabad,4.0,20.0,1235.83,4618.88
1975,25.0,,50.19,9.0,Electronics,Karachi,3.9,200.0,721.19,2655.08
1976,29.0,,53.2,13.0,Electronics,Lahore,4.5,179.0,1433.37,5098.74
1977,22.0,56959.67,56.27,9.0,Apparel,Lahore,3.2,203.0,1634.59,6117.46
1978,47.0,34729.9,31.42,14.0,Apparel,Lahore,5.0,68.0,1842.43,6149.83
1979,36.0,,52.09,12.0,Electronics,Karachi,3.4,186.0,1273.51,4245.69
1980,47.0,,47.44,1.0,Home,Faisalabad,2.9,49.0,762.02,3053.18
1981,48.0,81973.73,82.4,5.0,Groceries,Faisalabad,2.8,378.0,1818.5,6663.59
1982,54.0,82800.67,83.1,5.0,Beauty,Karachi,,234.0,1996.38,6274.45
1983,46.0,61792.17,58.01,0.0,Home,Karachi,5.0,13.0,1174.14,3788.2
1984,51.0,56375.12,56.54,2.0,Home,Lahore,4.9,202.0,1627.21,5082.27
1985,48.0,68078.33,69.11,11.0,Groceries,Islamabad,4.2,370.0,1481.91,6517.49
1986,51.0,47035.35,48.31,5.0,Groceries,Lahore,2.9,297.0,1188.77,4676.08
1987,50.0,39769.69,40.0,2.0,Groceries,Lahore,5.0,109.0,1053.48,1246.77
1988,34.0,44315.13,40.36,4.0,Electronics,Faisalabad,3.4,356.0,886.21,3066.28
1989,30.0,51034.11,53.59,4.0,Apparel,Islamabad,3.5,74.0,1516.57,5316.09
1990,58.0,39403.58,40.23,2.0,Electronics,Lahore,5.0,98.0,927.66,2684.82
1991,35.0,68565.31,66.16,1.0,Groceries,Karachi,4.3,61.0,1726.84,5181.72
1992,46.0,81053.74,79.48,11.0,Electronics,Karachi,5.0,369.0,2138.72,8407.9
1993,28.0,30083.84,30.55,12.0,Groceries,Lahore,3.9,286.0,1232.24,5246.18
1994,40.0,,66.91,7.0,Electronics,Lahore,3.3,207.0,1338.1,6257.11
1995,45.0,,59.19,9.0,Apparel,Lahore,3.1,267.0,1310.92,6130.5
1996,50.0,72513.19,74.16,13.0,Home,Karachi,2.0,103.0,2460.02,8730.33
1997,45.0,,61.13,12.0,Electronics,Karachi,3.4,28.0,2028.51,7359.99
1998,36.0,,30.94,0.0,Home,Karachi,4.7,338.0,251.23,-1321.98
1999,68.0,37227.44,33.1,14.0,Home,Lahore,4.2,385.0,1376.89,5653.3
2000,44.0,,63.85,1.0,Groceries,Faisalabad,3.7,14.0,403.44,732.46
2001,60.0,87633.18,90.65,0.0,Apparel,Karachi,2.8,20.0,1523.09,4861.04
2002,56.0,16287.88,20.4,6.0,Groceries,Islamabad,3.9,223.0,950.17,3560.6
2003,47.0,72605.98,73.08,11.0,Electronics,Lahore,4.6,17.0,1842.06,7537.89
2004,64.0,91171.68,89.89,1.0,Groceries,Karachi,4.1,288.0,1910.6,6955.55
2005,24.0,61633.43,61.19,4.0,Electronics,Islamabad,3.9,378.0,186.12,1660.62
2006,65.0,77104.45,78.05,3.0,Home,Lahore,3.0,111.0,1505.19,6808.35
2007,62.0,49532.48,46.41,5.0,Beauty,Lahore,4.5,117.0,1325.96,4746.19
2008,44.0,62373.94,61.23,14.0,Home,Lahore,1.0,345.0,1993.59,6659.54
2009,56.0,29339.9,32.21,4.0,Apparel,Lahore,4.0,142.0,1131.74,3273.09
2010,,15000.0,12.91,3.0,Apparel,Karachi,5.0,96.0,335.9,1141.55
2011,31.0,85740.85,84.24,1.0,Beauty,Lahore,2.3,33.0,1688.55,5702.49
2012,59.0,43330.11,43.36,2.0,Electronics,Lahore,,335.0,413.76,1009.9
2013,30.0,54978.39,55.54,1.0,Electronics,Karachi,3.7,370.0,1057.76,3105.8
2014,34.0,34498.27,33.25,8.0,Apparel,Lahore,3.3,31.0,505.34,2679.5
2015,45.0,33980.67,34.13,6.0,Groceries,Lahore,4.6,321.0,180.47,1332.49
2016,61.0,61175.57,62.39,7.0,Groceries,Karachi,4.1,63.0,1069.44,4984.49
2017,37.0,48949.3,52.87,12.0,Electronics,Lahore,3.8,55.0,2062.46,7958.7
2018,430.0,73315.36,73.06,8.0,Apparel,Lahore,4.4,152.0,1678.08,7061.61
2019,20.0,74955.85,74.87,2.0,Groceries,Lahore,3.7,174.0,1667.07,4952.41
2020,24.0,72058.69,75.11,5.0,Electronics,Lahore,5.0,341.0,1435.78,6022.06
2021,20.0,70249.22,69.15,4.0,Electronics,Karachi,3.8,279.0,848.76,2333.19
2022,21.0,99710.9,97.06,12.0,Groceries,Lahore,3.9,57.0,2848.66,8808.05
2023,63.0,41512.94,42.01,4.0,Home,Lahore,2.2,233.0,121.38,347.54
2024,61.0,63791.43,65.94,2.0,Groceries,Faisalabad,3.2,350.0,1133.91,3780.06
2025,60.0,,90.64,11.0,Apparel,Faisalabad,4.7,264.0,2216.54,9052.44
2026,20.0,92819.88,92.63,6.0,Home,Lahore,2.5,91.0,2188.59,6817.96
2027,,33721.2,30.82,1.0,Groceries,Lahore,1.8,51.0,423.84,1165.46
2028,32.0,58128.18,58.01,10.0,Home,Karachi,3.7,181.0,827.38,3976.92
2029,47.0,94878.66,97.34,3.0,Apparel,Islamabad,4.9,188.0,1697.14,6099.9
2030,35.0,76177.74,73.71,13.0,Apparel,Islamabad,3.7,141.0,1744.05,6689.8
2031,43.0,69295.79,68.81,12.0,Electronics,Lahore,3.4,43.0,1556.68,5957.92
2032,26.0,60210.94,59.44,5.0,Electronics,Lahore,2.0,47.0,1792.24,4756.39
2033,56.0,56556.38,55.16,8.0,Beauty,Karachi,4.1,211.0,965.69,3722.41
2034,34.0,71340.82,71.84,8.0,Home,Islamabad,4.3,377.0,1867.21,7523.4
2035,21.0,59447.77,60.33,9.0,Beauty,Islamabad,,239.0,18661.910699679167,6047.89
2036,56.0,,64.93,1.0,,Lahore,4.7,175.0,1705.45,4462.37
2037,64.0,66729.17,64.78,4.0,Electronics,Karachi,4.4,372.0,1441.33,5859.53
2038,18.0,50082.43,46.79,2.0,Home,Lahore,4.7,276.0,1398.1,3827.9
2039,40.0,76706.85,77.23,10.0,Groceries,Karachi,4.2,287.0,1865.25,8066.16
2040,61.0,129113.38,128.1,1.0,Home,Faisalabad,4.3,230.0,2796.02,9554.07
2041,54.0,25906.29,29.58,7.0,Electronics,Karachi,4.2,305.0,196.95,1846.25
2042,62.0,72128.28,75.9,10.0,Groceries,Lahore,4.5,200.0,787.25,2990.57
2043,39.0,,52.26,14.0,Home,Karachi,2.1,248.0,1676.54,8605.71
2044,37.0,77702.86,75.82,4.0,Home,Karachi,2.3,246.0,1886.53,6403.17
2045,54.0,66024.26,67.16,0.0,,Islamabad,3.0,301.0,1510.69,4177.86
2046,25.0,,83.5,10.0,Groceries,Lahore,3.6,359.0,1825.24,7645.61
2047,30.0,90861.14,92.38,0.0,Groceries,Islamabad,4.0,117.0,2413.11,7503.23
2048,49.0,,68.52,0.0,Beauty,Lahore,,279.0,1200.71,4742.86
2049,52.0,89905.15,92.46,14.0,Groceries,Lahore,4.7,12.0,2526.45,8785.3
2050,24.0,,15.0,12.0,Groceries,Lahore,4.7,212.0,1017.85,4749.4
2051,44.0,99989.95,100.25,10.0,Apparel,Lahore,2.9,359.0,3087.3,9269.45
2052,36.0,73251.37,70.18,12.0,Groceries,Lahore,3.9,258.0,1818.22,7611.13
2053,44.0,,90.0,1.0,Apparel,Karachi,2.9,107.0,1552.97,4901.19
2054,67.0,,37.64,1.0,Groceries,Lahore,3.5,242.0,204.0,1266.43
2055,,46723.06,47.65,4.0,Home,Lahore,4.0,143.0,1715.41,5238.68
2056,69.0,68210.64,68.68,0.0,Beauty,Lahore,,173.0,1532.78,4313.27
2057,41.0,64625.17,64.99,13.0,Beauty,Lahore,5.0,91.0,1993.73,6885.99
2058,,,71.14,0.0,Apparel,Islamabad,4.2,249.0,2671.23,8022.69
2059,40.0,88859.33,90.43,8.0,Groceries,Faisalabad,3.2,79.0,2227.2,8848.36
2060,34.0,26165.15,25.77,12.0,Apparel,Lahore,,177.0,482.37,2822.24
2061,58.0,86424.02,83.51,11.0,,Islamabad,3.4,375.0,2090.12,8182.37
2062,53.0,65182.2,66.32,3.0,Apparel,Islamabad,3.8,303.0,1033.73,4031.89
2063,25.0,60516.8,58.9,7.0,Apparel,Faisalabad,3.3,165.0,1331.99,4991.62
2064,54.0,32635.46,29.99,8.0,Apparel,Lahore,5.0,387.0,811.67,2334.25
2065,57.0,76067.07,74.02,11.0,Apparel,Lahore,3.6,5.0,1726.53,5685.72
2066,38.0,15000.0,15.57,6.0,Apparel,Karachi,3.8,383.0,50.0,550.21
2067,66.0,79264.67,79.07,4.0,Electronics,Islamabad,4.8,140.0,2382.29,5637.17
2068,51.0,32173.67,27.91,11.0,Groceries,Islamabad,4.2,328.0,1203.01,6105.69
2069,35.0,,65.41,13.0,Apparel,Karachi,3.7,379.0,1753.33,7289.25
2070,18.0,,64.72,7.0,Electronics,Lahore,,240.0,1830.62,6226.36
2071,53.0,90729.84,89.83,0.0,Home,Islamabad,5.0,244.0,2003.02,4162.66
2072,28.0,,60.74,7.0,Apparel,Islamabad,4.0,299.0,1611.67,4230.77
2073,57.0,49728.95,51.81,13.0,Electronics,Lahore,3.8,95.0,1788.58,6916.87
2074,45.0,53854.74,55.45,14.0,Home,Karachi,3.9,71.0,1690.67,8441.61
2075,42.0,93003.42,95.05,6.0,Apparel,Karachi,4.9,137.0,2368.16,7191.52
2076,26.0,76798.53,71.25,2.0,Home,Karachi,3.2,191.0,1917.22,6552.07
2077,54.0,56516.14,59.98,8.0,Groceries,Karachi,3.4,297.0,1515.41,5169.76
2078,26.0,59798.18,61.07,12.0,Home,Islamabad,,102.0,1587.81,6411.7
2079,39.0,30522.1,35.45,14.0,Groceries,Faisalabad,2.6,225.0,1782.6,7833.47
2080,61.0,73546.43,71.98,0.0,Apparel,Karachi,,1.0,1279.77,3658.13
2081,65.0,,22.76,4.0,Electronics,Lahore,3.6,12.0,842.21,2416.28
2082,69.0,81539.52,81.55,7.0,Apparel,Lahore,5.0,386.0,2076.35,8190.73
2083,67.0,67829.68,67.28,1.0,Apparel,Lahore,4.2,340.0,1152.77,3746.67
2084,46.0,117512.94,118.82,13.0,Apparel,Lahore,2.9,345.0,2547.13,10365.92
2085,28.0,40797.02,42.95,1.0,Groceries,Lahore,,131.0,714.4,1795.77
2086,61.0,62741.43,62.57,9.0,Home,Karachi,4.9,205.0,1417.94,6647.6
2087,59.0,104562.33,104.08,13.0,,Lahore,4.7,269.0,2027.99,8284.5
2088,69.0,91210.57,92.26,10.0,Groceries,Lahore,3.7,101.0,1963.61,7668.96
2089,51.0,49683.33,49.17,11.0,Beauty,Islamabad,3.3,297.0,1540.16,6102.54
2090,25.0,69927.28,69.25,3.0,Apparel,Lahore,4.7,277.0,2024.92,5807.19
2091,44.0,65043.99,67.12,12.0,Beauty,Karachi,2.8,162.0,2002.64,7455.69
2092,41.0,71203.03,73.72,6.0,Beauty,Faisalabad,4.1,173.0,624.25,2818.58
2093,61.0,,51.8,0.0,,Karachi,5.0,122.0,1249.1,4386.68
2094,38.0,,62.7,5.0,Home,Lahore,3.9,321.0,1237.44,4311.5
2095,35.0,29842.85,25.56,5.0,Apparel,Lahore,3.0,394.0,978.09,2296.45
2096,22.0,,67.68,7.0,Electronics,Karachi,4.1,399.0,1633.8,4470.69
2097,61.0,74900.45,73.38,3.0,Groceries,Karachi,3.3,308.0,1540.93,3669.95
2098,57.0,59996.77,59.74,6.0,Home,Lahore,2.4,139.0,1399.04,5491.94
2099,20.0,29468.88,28.13,6.0,Groceries,Karachi,4.3,312.0,820.41,2324.51
2100,40.0,,86.71,4.0,Home,Karachi,4.7,97.0,2432.72,7789.35
2101,42.0,,70.94,10.0,Electronics,Lahore,3.4,358.0,1852.53,6970.78
2102,42.0,49027.67,46.47,4.0,Groceries,Karachi,3.4,106.0,1574.77,4975.43
2103,65.0,,61.27,11.0,Groceries,Lahore,2.8,161.0,1992.5,7570.24
2104,25.0,31985.27,30.05,3.0,Groceries,Lahore,3.6,37.0,1026.52,3462.8
2105,33.0,42440.98,42.44,12.0,Electronics,Islamabad,3.2,32.0,614.17,1592.05
2106,27.0,,55.08,5.0,,Lahore,2.8,157.0,1710.02,5297.83
2107,30.0,,93.85,0.0,Home,Karachi,5.0,220.0,1657.34,5403.69
2108,65.0,50930.93,52.52,2.0,Groceries,Karachi,4.1,6.0,1384.91,5583.81
2109,66.0,,79.69,12.0,Electronics,Lahore,4.2,338.0,1672.68,8121.71
2110,20.0,53157.04,54.61,13.0,Electronics,Faisalabad,4.5,45.0,1109.11,4163.82
2111,50.0,70454.85,73.2,3.0,Groceries,Lahore,4.4,399.0,2319.65,6673.89
2112,30.0,61889.3,62.74,9.0,Electronics,Lahore,3.3,108.0,1214.99,3753.48
2113,28.0,84207.25,80.53,8.0,Apparel,Faisalabad,3.9,151.0,2462.59,9414.46
2114,33.0,53234.15,52.18,2.0,Home,Islamabad,3.5,63.0,1192.05,4622.75
2115,28.0,,31.8,6.0,Electronics,Karachi,4.1,329.0,680.04,3184.61
2116,43.0,34597.12,33.34,10.0,Apparel,Lahore,4.0,292.0,1074.01,4663.87
2117,69.0,53298.7,56.54,14.0,Electronics,Lahore,3.4,31.0,1105.54,6501.34
2118,48.0,37520.68,37.39,12.0,Groceries,Karachi,2.5,42.0,1224.91,6206.54
2119,55.0,74024.66,74.2,1.0,Home,Lahore,3.8,243.0,1087.4,4535.18
2120,43.0,54753.1,57.0,3.0,Groceries,Lahore,3.5,346.0,1056.88,4005.07
2121,18.0,117241.34,116.88,6.0,Home,Islamabad,,43.0,2954.95,9180.41
2122,22.0,,27.12,2.0,,Lahore,4.2,88.0,717.08,2974.1
2123,31.0,69479.93,71.28,8.0,,Lahore,4.6,218.0,1116.73,5339.46
2124,30.0,40185.03,37.24,0.0,Groceries,Lahore,,43.0,1144.3,3110.09
2125,61.0,54145.17,53.57,1.0,Groceries,Karachi,3.3,121.0,1120.06,3210.6
2126,61.0,,69.77,0.0,Beauty,Karachi,,4.0,1145.35,4451.14
2127,62.0,15000.0,15.13,4.0,,Islamabad,2.7,199.0,758.67,3977.97
2128,51.0,,73.14,11.0,,Lahore,3.9,286.0,1777.32,6195.89
2129,46.0,106863.96,103.71,2.0,Home,Lahore,3.9,164.0,1751.01,5535.46
2130,51.0,55024.36,51.64,14.0,Apparel,Karachi,3.0,102.0,2399.61,8930.02
2131,39.0,70715.77,72.26,4.0,Groceries,Lahore,3.5,169.0,1567.4,5614.94
2132,52.0,87548.28,89.28,0.0,Groceries,Karachi,1.9,203.0,1718.41,4753.61
2133,59.0,61393.02,61.01,5.0,Groceries,Faisalabad,4.5,66.0,1265.82,6035.3
2134,57.0,52218.88,53.02,11.0,Home,Karachi,3.0,44.0,1956.36,7400.77
2135,49.0,15000.0,16.49,1.0,Groceries,Karachi,3.7,72.0,130.05,1050.23
2136,21.0,,77.47,1.0,Beauty,Faisalabad,2.4,394.0,1004.04,4858.23
2137,55.0,62510.29,61.1,12.0,,Lahore,3.2,289.0,1458.73,5712.68
2138,,42720.96,43.1,8.0,Groceries,Faisalabad,3.4,50.0,1705.13,5819.29
2139,56.0,67785.13,69.59,5.0,Apparel,Karachi,3.7,120.0,1888.56,5146.59
2140,46.0,52159.03,49.83,11.0,Groceries,Karachi,4.1,164.0,1381.17,5486.63
2141,63.0,53374.63,52.98,12.0,,Faisalabad,5.0,72.0,2096.79,6384.58
2142,35.0,,77.85,5.0,Electronics,Karachi,4.4,340.0,2065.95,7296.54
2143,66.0,35555.59,36.39,8.0,Beauty,Karachi,,376.0,924.48,4202.75
2144,61.0,88040.94,88.02,0.0,Home,Lahore,5.0,97.0,1694.45,4894.88
2145,35.0,,33.16,4.0,Home,Karachi,4.2,6.0,976.75,3304.05
2146,43.0,,52.92,8.0,Groceries,Karachi,3.7,106.0,995.66,4802.53
2147,45.0,107304.82,106.23,2.0,Home,Lahore,4.6,233.0,2227.9,6034.16
2148,57.0,89801.8,89.22,14.0,Groceries,Islamabad,4.7,323.0,2479.44,9359.95
2149,53.0,67147.29,63.96,14.0,Home,Karachi,4.3,135.0,1228.16,6401.48
2150,62.0,,42.88,3.0,Electronics,Lahore,2.4,109.0,9223.760886329248,1793.36
2151,37.0,53356.01,54.39,5.0,Groceries,Lahore,2.9,99.0,1145.9,4696.26
2152,44.0,66612.06,67.25,2.0,Groceries,Karachi,3.5,1.0,1823.47,4185.55
2153,40.0,65825.51,67.02,7.0,Groceries,Lahore,4.4,5.0,858.71,3760.95
2154,65.0,63000.84,64.1,1.0,Groceries,Lahore,3.7,171.0,1147.41,2717.82
2155,33.0,64321.68,68.5,5.0,Home,Karachi,4.7,247.0,1293.73,5772.54
2156,48.0,60283.75,58.79,8.0,Groceries,Lahore,,5.0,1909.7,5651.39
2157,24.0,33276.47,30.04,9.0,Apparel,Lahore,4.8,80.0,1008.11,2882.89
2158,62.0,53636.76,51.54,8.0,Electronics,Karachi,4.8,363.0,2111.17,7120.97
2159,37.0,85121.73,83.71,3.0,Home,Lahore,,396.0,2087.32,6188.55
2160,35.0,34896.65,32.95,11.0,Home,Faisalabad,4.1,256.0,973.84,3229.88
2161,48.0,,61.02,10.0,Groceries,Faisalabad,3.2,208.0,1712.46,6810.1
2162,43.0,46965.41,49.47,11.0,Apparel,Karachi,2.2,233.0,1237.68,3620.65
2163,62.0,,70.53,7.0,Beauty,Faisalabad,3.4,148.0,1972.75,5827.38
2164,45.0,,57.46,13.0,Home,Islamabad,4.9,80.0,1116.12,4844.63
2165,44.0,97502.66,101.79,5.0,Groceries,Lahore,,150.0,1820.57,6918.23
2166,23.0,,75.43,12.0,Groceries,Islamabad,5.0,279.0,2185.17,9060.75
2167,19.0,,32.88,3.0,Home,Lahore,3.9,265.0,1333.11,5026.4
2168,38.0,79767.02,81.87,3.0,Groceries,Karachi,,270.0,834.55,3211.43
2169,69.0,,44.28,7.0,Home,Karachi,3.9,243.0,1788.94,4060.08
2170,65.0,52306.08,50.8,8.0,Groceries,Lahore,3.7,24.0,1310.07,5310.92
2171,50.0,,72.94,11.0,,Lahore,2.5,250.0,1124.53,6356.82
2172,50.0,54181.56,53.98,4.0,Electronics,Faisalabad,4.7,352.0,50.0,2253.85
2173,38.0,,84.26,13.0,Electronics,Lahore,3.2,259.0,1601.1,7169.54
2174,27.0,47960.78,45.6,4.0,Beauty,Lahore,3.1,231.0,1111.33,2906.33
2175,18.0,51383.18,51.36,8.0,Home,Lahore,,89.0,1321.3,4596.84
2176,35.0,,52.57,13.0,Home,Karachi,4.7,316.0,1784.48,8463.85
2177,34.0,52555.95,52.6,8.0,Beauty,Islamabad,4.7,180.0,1151.32,3470.48
2178,27.0,89182.21,87.52,10.0,Groceries,Islamabad,,105.0,1740.43,5824.62
2179,31.0,78833.52,76.34,13.0,Groceries,Karachi,,195.0,1931.44,8320.98
2180,19.0,102618.77,101.0,14.0,Electronics,Lahore,3.6,48.0,2625.82,9345.81
2181,49.0,114888.17,115.67,7.0,Groceries,Lahore,4.4,370.0,2670.07,7928.65
2182,66.0,,43.01,6.0,Electronics,Karachi,5.0,280.0,770.82,4472.67
2183,53.0,66549.22,64.95,2.0,Beauty,Islamabad,4.0,130.0,1771.56,5763.24
2184,41.0,,34.7,8.0,Electronics,Islamabad,5.0,317.0,853.91,3420.57
2185,39.0,47892.67,48.73,13.0,Electronics,Karachi,4.5,21.0,1129.97,4337.23
2186,33.0,51138.18,49.34,7.0,Electronics,Karachi,3.5,154.0,1085.81,5913.83
2187,25.0,,43.12,5.0,,Karachi,4.4,260.0,1464.79,4809.84
2188,49.0,,40.35,1.0,Electronics,Karachi,5.0,9.0,824.05,3746.57
2189,47.0,61825.74,59.85,5.0,Apparel,Karachi,,283.0,1158.71,4979.94
2190,18.0,38232.19,38.54,3.0,Groceries,Karachi,4.8,327.0,1255.09,3553.33
2191,39.0,83526.79,88.24,14.0,Apparel,Karachi,3.7,237.0,3087.64,10244.02
2192,32.0,44809.42,46.31,7.0,Home,Faisalabad,3.5,82.0,1260.06,5805.3
2193,26.0,,127.08,2.0,Apparel,Karachi,4.2,299.0,3109.75,10512.49
2194,54.0,,55.79,1.0,Apparel,Lahore,5.0,135.0,1555.82,3088.71
2195,45.0,66584.39,63.08,12.0,Groceries,Lahore,4.1,294.0,1569.43,6829.24
2196,50.0,,34.26,13.0,Electronics,Karachi,4.1,251.0,1260.7,5369.8
2197,55.0,102534.02,97.51,11.0,Groceries,Karachi,3.7,37.0,1977.66,6792.83
2198,69.0,89629.01,93.09,1.0,Beauty,Karachi,3.4,39.0,1750.6,5632.19
2199,59.0,71532.15,74.59,1.0,Apparel,Islamabad,3.6,6.0,1220.17,2836.07
2200,50.0,35370.34,36.16,2.0,Groceries,Lahore,,28.0,626.25,1846.16
